doc_id,volume,state_variation,version_date,source_file,path,anchor_id,parent_anchor_id,order_in_parent,para_start,para_end,unit_label,unit_type,compliance_weight,title,text,text_html,defined_term,contains_shall,contains_must,external_refs,internal_refs,satisfies_pr_ids,related_unit_ids,asset_type,asset_id,asset_caption,asset_alt_text,page_start,page_end,bbox_json,extract_confidence,warnings,ncc_pathway,normative_status,conditionality,heading_context,raw_title,raw_text,applies_state,variation_action,affected_unit_label,affected_subparts,affects_anchor_id,table_grid_json,table_key_values,base_unit_label,affected_subclause,conditions_text,exceptions_text,requirements_list,standards_referenced,notes_quality,discipline,table_purpose,table_id,table_label,applies_to_volume,applies_to_class,volume_hierarchy,dataset_coverage,scope_conditions,formula_json,constant_value,constant_name,pathway_alternative_to,verification_method_for,section_code,part_code,indexable
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::I3,"",181,1118,1125,I3,DTS_PROVISION,"",Similarly if people are likely to be employed to pack or process materials/produce within a building,"Similarly if people are likely to be employed to pack or process materials/produce within a building, or employed to feed, clean or collect produce from animals or plants within a building then a classification of Class 8 may be appropriate. Depending upon whether the criteria in the definition of farm shed or farm building have been met, the associated Deemed-to-Satisfy Provisions in NCC Volume One Part I3 may apply.  However identification of low fire load, low occupant risk and low risk of fire spread should not be used as justification for choosing a less stringent building classification for a building under the Deemed-to-Satisfy Provisions. For example, if the intended use of a building is to grow or store a large amount of tomatoes, such as a large greenhouse, and there is likely to be only one to two persons in the building at any time, it is considered inappropriate to classify the building as a Class 10a under the Deemed-to-Satisfy Provisions and a classification of Class 7 or Class 8 would be more appropriate.  The Deemed-to-Satisfy Provisions for a Class 7 or Class 8 farm building or farm shed do not prevent the ability to consider or develop a Performance Solution for a particular building where the requirements may not be considered appropriate or are viewed as too stringent. Similarly if a Class 7 or 8 building used for farming purposes does not meet all the criteria to be considered a farm building or farm shed under the Deemed-to-Satisfy Provisions, this would not limit the ability to develop a Performance Solution which could contain features similar to those allowed under the Deemed-to-Satisfy Provisions for farm buildings or farm sheds.  For example, if a Class 8 commercial poultry building meets all the criteria to be considered a farm building under the Deemed-to-Satisfy Provisions other than the maximum floor area criteria, a Performance Solution could be developed to demonstrate that the concessions for a farm building under the Deemed-to-Satisfy Provisions are appropriate.  In regards to a farm building or farm shed where the purpose of the building is to park farm vehicles when not in use, as well as perhaps clean or polish the vehicle(s), it may be appropriate that this type of building is classified as a Class 7a.  However, a number of farm buildings and farm sheds are often not only used for the storage of farm vehicles, but to store supplies such as fuel, grain or hay. A Class 7a classification may still be appropriate where the majority of the shed’s space is intended to be designated for the parking of vehicles. However, it may be more appropriate to classify some types of buildings as Class 7b, rather than Class 7a where a mixed use shed is intended.  UnderA6G12each part of a building (including the entire building) may have more than one classification. This means, for example, that it is permissible to classify part of a building as a Class 6/7 building, or a Class 5/6 building, or whatever is appropriate.  It is expected that this approach may be taken by a builder who is uncertain of what the precise use of a building will be after its sale, or to maximise the flexibility of the building’s use.","Similarly if people are likely to be employed to pack or process materials/produce within a building, or employed to feed, clean or collect produce from animals or plants within a building then a classification of Class 8 may be appropriate. Depending upon whether the criteria in the definition of farm shed or farm building have been met, the associated Deemed-to-Satisfy Provisions in NCC Volume One Part I3 may apply.  However identification of low fire load, low occupant risk and low risk of fire spread should not be used as justification for choosing a less stringent building classification for a building under the Deemed-to-Satisfy Provisions. For example, if the intended use of a building is to grow or store a large amount of tomatoes, such as a large greenhouse, and there is likely to be only one to two persons in the building at any time, it is considered inappropriate to classify the building as a Class 10a under the Deemed-to-Satisfy Provisions and a classification of Class 7 or Class 8 would be more appropriate.  The Deemed-to-Satisfy Provisions for a Class 7 or Class 8 farm building or farm shed do not prevent the ability to consider or develop a Performance Solution for a particular building where the requirements may not be considered appropriate or are viewed as too stringent. Similarly if a Class 7 or 8 building used for farming purposes does not meet all the criteria to be considered a farm building or farm shed under the Deemed-to-Satisfy Provisions, this would not limit the ability to develop a Performance Solution which could contain features similar to those allowed under the Deemed-to-Satisfy Provisions for farm buildings or farm sheds.  For example, if a Class 8 commercial poultry building meets all the criteria to be considered a farm building under the Deemed-to-Satisfy Provisions other than the maximum floor area criteria, a Performance Solution could be developed to demonstrate that the concessions for a farm building under the Deemed-to-Satisfy Provisions are appropriate.  In regards to a farm building or farm shed where the purpose of the building is to park farm vehicles when not in use, as well as perhaps clean or polish the vehicle(s), it may be appropriate that this type of building is classified as a Class 7a.  However, a number of farm buildings and farm sheds are often not only used for the storage of farm vehicles, but to store supplies such as fuel, grain or hay. A Class 7a classification may still be appropriate where the majority of the shed’s space is intended to be designated for the parking of vehicles. However, it may be more appropriate to classify some types of buildings as Class 7b, rather than Class 7a where a mixed use shed is intended.  UnderA6G12each part of a building (including the entire building) may have more than one classification. This means, for example, that it is permissible to classify part of a building as a Class 6/7 building, or a Class 5/6 building, or whatever is appropriate.  It is expected that this approach may be taken by a builder who is uncertain of what the precise use of a building will be after its sale, or to maximise the flexibility of the building’s use.","",false,false,"","","","","","","","","","","","","",DTS,NORMATIVE,ALWAYS,"",Similarly if people are likely to be employed to pack or process materials/produce within a building,"Similarly if people are likely to be employed to pack or process materials/produce within a building, or employed to feed, clean or collect produce from animals or plants within a building then a classification of Class 8 may be appropriate. Depending upon whether the criteria in the definition of farm shed or farm building have been met, the associated Deemed-to-Satisfy Provisions in NCC Volume One Part I3 may apply.  However identification of low fire load, low occupant risk and low risk of fire spread should not be used as justification for choosing a less stringent building classification for a building under the Deemed-to-Satisfy Provisions. For example, if the intended use of a building is to grow or store a large amount of tomatoes, such as a large greenhouse, and there is likely to be only one to two persons in the building at any time, it is considered inappropriate to classify the building as a Class 10a under the Deemed-to-Satisfy Provisions and a classification of Class 7 or Class 8 would be more appropriate.  The Deemed-to-Satisfy Provisions for a Class 7 or Class 8 farm building or farm shed do not prevent the ability to consider or develop a Performance Solution for a particular building where the requirements may not be considered appropriate or are viewed as too stringent. Similarly if a Class 7 or 8 building used for farming purposes does not meet all the criteria to be considered a farm building or farm shed under the Deemed-to-Satisfy Provisions, this would not limit the ability to develop a Performance Solution which could contain features similar to those allowed under the Deemed-to-Satisfy Provisions for farm buildings or farm sheds.  For example, if a Class 8 commercial poultry building meets all the criteria to be considered a farm building under the Deemed-to-Satisfy Provisions other than the maximum floor area criteria, a Performance Solution could be developed to demonstrate that the concessions for a farm building under the Deemed-to-Satisfy Provisions are appropriate.  In regards to a farm building or farm shed where the purpose of the building is to park farm vehicles when not in use, as well as perhaps clean or polish the vehicle(s), it may be appropriate that this type of building is classified as a Class 7a.  However, a number of farm buildings and farm sheds are often not only used for the storage of farm vehicles, but to store supplies such as fuel, grain or hay. A Class 7a classification may still be appropriate where the majority of the shed’s space is intended to be designated for the parking of vehicles. However, it may be more appropriate to classify some types of buildings as Class 7b, rather than Class 7a where a mixed use shed is intended.  UnderA6G12each part of a building (including the entire building) may have more than one classification. This means, for example, that it is permissible to classify part of a building as a Class 6/7 building, or a Class 5/6 building, or whatever is appropriate.  It is expected that this approach may be taken by a builder who is uncertain of what the precise use of a building will be after its sale, or to maximise the flexibility of the building’s use.","","","","","","","",I3,"","","","","","","","","","",V2,"","","","","","","","","",I,I3,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A6G12,"",182,1126,1128,A6G12,OTHER,"","Under the Application to A6G12, where a  building  has  more  than one classification the  more stringent  Class requirements will apply.","Under the Application to A6G12, where a  building  has  more  than one classification the  more stringent  Class requirements will apply.  Introduction to this Part  This Part explains how multiple buildings can be considered as a united building.Where adjacent buildings are joined through openings in walls, they need not meet additional requirements if they jointly comply with the NCC as a single building.","Under the Application to A6G12, where a  building  has  more  than one classification the  more stringent  Class requirements will apply.  Introduction to this Part  This Part explains how multiple buildings can be considered as a united building.Where adjacent buildings are joined through openings in walls, they need not meet additional requirements if they jointly comply with the NCC as a single building.","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","Under the Application to A6G12, where a  building  has  more  than one classification the  more stringent  Class requirements will apply.","Under the Application to A6G12, where a  building  has  more  than one classification the  more stringent  Class requirements will apply.  Introduction to this Part  This Part explains how multiple buildings can be considered as a united building.Where adjacent buildings are joined through openings in walls, they need not meet additional requirements if they jointly comply with the NCC as a single building.","","","","","","","",A6G12,"","","","","","","","","","",V2,"","","","","","","","","",A,A6,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7G1,"",183,1129,1129,A7G1,OTHER,"",United buildings,A7G1 United buildings,A7G1 United buildings,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",United buildings,A7G1 United buildings,"","","","","","","",A7G1,"","","","","","",Ancillary,"","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7.0,"",184,1130,1133,A7.0,OTHER,"",[2019: A7.0],"[2019: A7.0]  Buildings are deemed united when two or more buildings adjoining each other are connected and used as one building.  Applications  (1)  ForA7G1, two or more buildings are a united building if they are connected through openings in the walls dividing them and together comply with all the requirements of the NCC as though they are a single building.","[2019: A7.0]  Buildings are deemed united when two or more buildings adjoining each other are connected and used as one building.  Applications  (1)  ForA7G1, two or more buildings are a united building if they are connected through openings in the walls dividing them and together comply with all the requirements of the NCC as though they are a single building.","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",[2019: A7.0],"[2019: A7.0]  Buildings are deemed united when two or more buildings adjoining each other are connected and used as one building.  Applications  (1)  ForA7G1, two or more buildings are a united building if they are connected through openings in the walls dividing them and together comply with all the requirements of the NCC as though they are a single building.","","","","","","","",A7.0,"","","","","","","","","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7G1,"",185,1134,1134,A7G1,OTHER,"",(2)  A7G1 only applies to Class 2 to 9 buildings.,(2)  A7G1 only applies to Class 2 to 9 buildings.,(2)  A7G1 only applies to Class 2 to 9 buildings.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",(2)  A7G1 only applies to Class 2 to 9 buildings.,(2)  A7G1 only applies to Class 2 to 9 buildings.,"","","","","","","",A7G1,"","","","","","",Ancillary,"","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7G2,"",186,1135,1135,A7G2,OTHER,"",Alterations in a united building,A7G2 Alterations in a united building,A7G2 Alterations in a united building,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Alterations in a united building,A7G2 Alterations in a united building,"","","","","","","",A7G2,"","","","","","",Ancillary,"","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7.1,"",187,1136,1136,A7.1,OTHER,"",[2019: A7.1],[2019: A7.1],[2019: A7.1],"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",[2019: A7.1],[2019: A7.1],"","","","","","","",A7.1,"","","","","","","","","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::A7G1,"",188,1137,1162,A7G1,DEFINITION,"","If, after alterationsor any other building work, two or more of the buildings in A7G1 cease to be co","If, after alterationsor any other building work, two or more of the buildings in A7G1 cease to be connected through openings in the dividing walls, each of those buildings not now connected must comply with all the requirements for a single building.  Explanatory Information  It is not unusual for authorities to receive plans proposing the connecting of two or more buildings. Connecting buildings could be achieved by breaking openings through walls, or by joining the buildings by a tunnel, bridge or covered walkway. When connected, if the buildings jointly comply with all the requirements of the NCC applying as if they were a single building, they become a united building.  United buildings are not required to comply with additional NCC provisions. For example, any new openings do not require any form of fire protection not required of a single building.  Note, however, an external wall, which as a result of an interconnection becomes an internal wall, must comply with the requirements for an internal wall.  Interconnected buildings that do not jointly comply with all the requirements applicable to a single building, remain as separate buildings.  This raises the possible need for fire doors, or other forms of protection to be fitted to connecting openings.  Explanatory Information: Multiple allotments or ownership  The NCC does not concern itself with actually prohibiting or permitting the uniting of buildings in separate ownership or on separate allotments. Such matters are dealt with by the relevant local bodies.  Explanatory Information: Example of connection by bridge  In this example, Building A is connected to Building B by bridge C. There are four different options for designing such a proposal.  The first is a united building:  A, B and C are considered as a single structure and comply with the NCC.  The second is three separate buildings:  A, B and C are a fire-source feature to each of the others, and are separated by fire walls with the openings protected at the points of connection. In this case, C may require independent support and separate egress to a road or open space, that is not through Buildings A or B. In this case, attention should also be paid to the length of the bridge, as regards distance of travel to an exit.  The third option is the bridge as a portion of Building A:  In this option, A and C are one building, meeting all requirements of the NCC as a single or united building. B is a separate building, with suitable fire separation, including fire-doors at the point of interconnection. Bridge C could be supported off Building A, but not off Building B.  The fourth option is having the bridge as a portion of Building B:  In this option, B and C are one building, meeting all requirements of the NCC as a single or united building. A is a separate building, with suitable fire separation, including fire doors at the point of interconnection. Bridge C could be supported off Building B, but not off Building A.  In some cases, C will link A and B across a public road, including laneways and the like. Special approvals may be required from various appropriate authorities. However, in such cases—  •   if C is supported by means other than off A and B, such support will generally only be permitted if there is no obstruction of the public road; and  •   care will need to be taken in calculating the distance of travel to an exit if travel is required to be over C and the road is wide; and  •   fire-separation may be necessary at each end of the bridge.  If the last stipulation is the case, the following matters need consideration:  •   The bridge would probably need to be of fire-rated construction because combustible construction could provide a ready path for the transfer of fire, and non-combustible construction could, in a major fire, distort and collapse onto the road.  •   The designer needs to take care that the bridge does not negate the fire separation between the storeys of the building.","If, after alterationsor any other building work, two or more of the buildings in A7G1 cease to be connected through openings in the dividing walls, each of those buildings not now connected must comply with all the requirements for a single building.  Explanatory Information  It is not unusual for authorities to receive plans proposing the connecting of two or more buildings. Connecting buildings could be achieved by breaking openings through walls, or by joining the buildings by a tunnel, bridge or covered walkway. When connected, if the buildings jointly comply with all the requirements of the NCC applying as if they were a single building, they become a united building.  United buildings are not required to comply with additional NCC provisions. For example, any new openings do not require any form of fire protection not required of a single building.  Note, however, an external wall, which as a result of an interconnection becomes an internal wall, must comply with the requirements for an internal wall.  Interconnected buildings that do not jointly comply with all the requirements applicable to a single building, remain as separate buildings.  This raises the possible need for fire doors, or other forms of protection to be fitted to connecting openings.  Explanatory Information: Multiple allotments or ownership  The NCC does not concern itself with actually prohibiting or permitting the uniting of buildings in separate ownership or on separate allotments. Such matters are dealt with by the relevant local bodies.  Explanatory Information: Example of connection by bridge  In this example, Building A is connected to Building B by bridge C. There are four different options for designing such a proposal.  The first is a united building:  A, B and C are considered as a single structure and comply with the NCC.  The second is three separate buildings:  A, B and C are a fire-source feature to each of the others, and are separated by fire walls with the openings protected at the points of connection. In this case, C may require independent support and separate egress to a road or open space, that is not through Buildings A or B. In this case, attention should also be paid to the length of the bridge, as regards distance of travel to an exit.  The third option is the bridge as a portion of Building A:  In this option, A and C are one building, meeting all requirements of the NCC as a single or united building. B is a separate building, with suitable fire separation, including fire-doors at the point of interconnection. Bridge C could be supported off Building A, but not off Building B.  The fourth option is having the bridge as a portion of Building B:  In this option, B and C are one building, meeting all requirements of the NCC as a single or united building. A is a separate building, with suitable fire separation, including fire doors at the point of interconnection. Bridge C could be supported off Building B, but not off Building A.  In some cases, C will link A and B across a public road, including laneways and the like. Special approvals may be required from various appropriate authorities. However, in such cases—  •   if C is supported by means other than off A and B, such support will generally only be permitted if there is no obstruction of the public road; and  •   care will need to be taken in calculating the distance of travel to an exit if travel is required to be over C and the road is wide; and  •   fire-separation may be necessary at each end of the bridge.  If the last stipulation is the case, the following matters need consideration:  •   The bridge would probably need to be of fire-rated construction because combustible construction could provide a ready path for the transfer of fire, and non-combustible construction could, in a major fire, distort and collapse onto the road.  •   The designer needs to take care that the bridge does not negate the fire separation between the storeys of the building.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","If, after alterationsor any other building work, two or more of the buildings in A7G1 cease to be co","If, after alterationsor any other building work, two or more of the buildings in A7G1 cease to be connected through openings in the dividing walls, each of those buildings not now connected must comply with all the requirements for a single building.  Explanatory Information  It is not unusual for authorities to receive plans proposing the connecting of two or more buildings. Connecting buildings could be achieved by breaking openings through walls, or by joining the buildings by a tunnel, bridge or covered walkway. When connected, if the buildings jointly comply with all the requirements of the NCC applying as if they were a single building, they become a united building.  United buildings are not required to comply with additional NCC provisions. For example, any new openings do not require any form of fire protection not required of a single building.  Note, however, an external wall, which as a result of an interconnection becomes an internal wall, must comply with the requirements for an internal wall.  Interconnected buildings that do not jointly comply with all the requirements applicable to a single building, remain as separate buildings.  This raises the possible need for fire doors, or other forms of protection to be fitted to connecting openings.  Explanatory Information: Multiple allotments or ownership  The NCC does not concern itself with actually prohibiting or permitting the uniting of buildings in separate ownership or on separate allotments. Such matters are dealt with by the relevant local bodies.  Explanatory Information: Example of connection by bridge  In this example, Building A is connected to Building B by bridge C. There are four different options for designing such a proposal.  The first is a united building:  A, B and C are considered as a single structure and comply with the NCC.  The second is three separate buildings:  A, B and C are a fire-source feature to each of the others, and are separated by fire walls with the openings protected at the points of connection. In this case, C may require independent support and separate egress to a road or open space, that is not through Buildings A or B. In this case, attention should also be paid to the length of the bridge, as regards distance of travel to an exit.  The third option is the bridge as a portion of Building A:  In this option, A and C are one building, meeting all requirements of the NCC as a single or united building. B is a separate building, with suitable fire separation, including fire-doors at the point of interconnection. Bridge C could be supported off Building A, but not off Building B.  The fourth option is having the bridge as a portion of Building B:  In this option, B and C are one building, meeting all requirements of the NCC as a single or united building. A is a separate building, with suitable fire separation, including fire doors at the point of interconnection. Bridge C could be supported off Building B, but not off Building A.  In some cases, C will link A and B across a public road, including laneways and the like. Special approvals may be required from various appropriate authorities. However, in such cases—  •   if C is supported by means other than off A and B, such support will generally only be permitted if there is no obstruction of the public road; and  •   care will need to be taken in calculating the distance of travel to an exit if travel is required to be over C and the road is wide; and  •   fire-separation may be necessary at each end of the bridge.  If the last stipulation is the case, the following matters need consideration:  •   The bridge would probably need to be of fire-rated construction because combustible construction could provide a ready path for the transfer of fire, and non-combustible construction could, in a major fire, distort and collapse onto the road.  •   The designer needs to take care that the bridge does not negate the fire separation between the storeys of the building.","","","","","","","",A7G1,"","","","","","",Ancillary,"","","",V2,"","","","","","","","","",A,A7,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C1,"",189,1163,1165,S1C1,OTHER,"",Scope,S1C1 Scope  [2019: Sch.5: 1]  This Specification sets out the procedures for determining the FRL of building elements.,S1C1 Scope  [2019: Sch.5: 1]  This Specification sets out the procedures for determining the FRL of building elements.,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Scope,S1C1 Scope  [2019: Sch.5: 1]  This Specification sets out the procedures for determining the FRL of building elements.,"","","","","","","",S1C1,"","","","","","",Fire,"","","",V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2,"",190,1166,1168,S1C2,DEFINITION,"",Rating,S1C2 Rating  [2019: Sch.5: 2]  A building element meets the requirements of this Specification if—,S1C2 Rating  [2019: Sch.5: 2]  A building element meets the requirements of this Specification if—,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Rating,S1C2 Rating  [2019: Sch.5: 2]  A building element meets the requirements of this Specification if—,"","","","","","","",S1C2,"","","","","","",Fire,"","","",V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2A,"",191,1169,1180,S1C2A,OTHER,"","(a) it is listed in, and complies with Tables S1C2a, S1C2b, S1C2c, S1C2d, S1C2e, S1C2f, S1C2g, S1C2h","(a) it is listed in, and complies with Tables S1C2a, S1C2b, S1C2c, S1C2d, S1C2e, S1C2f, S1C2g, S1C2h, S1C2i, S1C2j, S1C2k, S1C2l, S1C2m or S1C2n of this Specification as applicable; or  (b) it is identical with a prototype that has been submitted to the Standard Fire Test, or an equivalent or more severe test, and the FRL achieved by the prototype without the assistance of an active fire suppression system is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) describes the method and conditions of the test and the form of construction of the tested prototype in full; and  (ii) certifies that the application of restraint to the prototype complied with the Standard Fire Test; or  (c) it differs in only a minor degree from a prototype tested under(b) and the FRL attributed to the building element is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) certifies that the building element is capable of achieving the FRL despite the minor departures from the tested prototype; and  (ii) describes the materials, construction and conditions of restraint which are necessary to achieve the FRL; or  (d) it is designed to achieve the FRL in accordance with—  (i) AS/NZS 2327, AS 4100 and AS/NZS 4600 if it is a steel or composite structure; or  (ii) AS 3600 if it is a concrete structure; or  (iii) AS 1720.4 if it is a timber element other than fire-protected timber; or  (iv) AS 3700 if it is a masonry structure; or","(a) it is listed in, and complies with Tables S1C2a, S1C2b, S1C2c, S1C2d, S1C2e, S1C2f, S1C2g, S1C2h, S1C2i, S1C2j, S1C2k, S1C2l, S1C2m or S1C2n of this Specification as applicable; or  (b) it is identical with a prototype that has been submitted to the Standard Fire Test, or an equivalent or more severe test, and the FRL achieved by the prototype without the assistance of an active fire suppression system is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) describes the method and conditions of the test and the form of construction of the tested prototype in full; and  (ii) certifies that the application of restraint to the prototype complied with the Standard Fire Test; or  (c) it differs in only a minor degree from a prototype tested under(b) and the FRL attributed to the building element is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) certifies that the building element is capable of achieving the FRL despite the minor departures from the tested prototype; and  (ii) describes the materials, construction and conditions of restraint which are necessary to achieve the FRL; or  (d) it is designed to achieve the FRL in accordance with—  (i) AS/NZS 2327, AS 4100 and AS/NZS 4600 if it is a steel or composite structure; or  (ii) AS 3600 if it is a concrete structure; or  (iii) AS 1720.4 if it is a timber element other than fire-protected timber; or  (iv) AS 3700 if it is a masonry structure; or","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"","(a) it is listed in, and complies with Tables S1C2a, S1C2b, S1C2c, S1C2d, S1C2e, S1C2f, S1C2g, S1C2h","(a) it is listed in, and complies with Tables S1C2a, S1C2b, S1C2c, S1C2d, S1C2e, S1C2f, S1C2g, S1C2h, S1C2i, S1C2j, S1C2k, S1C2l, S1C2m or S1C2n of this Specification as applicable; or  (b) it is identical with a prototype that has been submitted to the Standard Fire Test, or an equivalent or more severe test, and the FRL achieved by the prototype without the assistance of an active fire suppression system is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) describes the method and conditions of the test and the form of construction of the tested prototype in full; and  (ii) certifies that the application of restraint to the prototype complied with the Standard Fire Test; or  (c) it differs in only a minor degree from a prototype tested under(b) and the FRL attributed to the building element is confirmed in a report from an Accredited Testing Laboratorywhich—  (i) certifies that the building element is capable of achieving the FRL despite the minor departures from the tested prototype; and  (ii) describes the materials, construction and conditions of restraint which are necessary to achieve the FRL; or  (d) it is designed to achieve the FRL in accordance with—  (i) AS/NZS 2327, AS 4100 and AS/NZS 4600 if it is a steel or composite structure; or  (ii) AS 3600 if it is a concrete structure; or  (iii) AS 1720.4 if it is a timber element other than fire-protected timber; or  (iv) AS 3700 if it is a masonry structure; or","","","","","","","",S1C2A,"","","","","","","","","","",V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C3,"",192,1181,1182,S1C3,OTHER,"",(e) the FRL is determined by calculation based on the performance of a prototype in the Standard Fir,"(e) the FRL is determined by calculation based on the performance of a prototype in the Standard Fire Test and confirmed in a report in accordance with S1C3; or  (f) for fire-protected timber, it complies with Specification 10 where applicable.","(e) the FRL is determined by calculation based on the performance of a prototype in the Standard Fire Test and confirmed in a report in accordance with S1C3; or  (f) for fire-protected timber, it complies with Specification 10 where applicable.","",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",(e) the FRL is determined by calculation based on the performance of a prototype in the Standard Fir,"(e) the FRL is determined by calculation based on the performance of a prototype in the Standard Fire Test and confirmed in a report in accordance with S1C3; or  (f) for fire-protected timber, it complies with Specification 10 where applicable.","","","","","","","",S1C3,"","","","","","",Fire,"","","",V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2A,"",193,1183,1185,S1C2A,DEFINITION,"",Table S1C2a: FRLs deemed to be achieved by walls — masonry,"Table S1C2a: FRLs deemed to be achieved by walls — masonry  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","Table S1C2a: FRLs deemed to be achieved by walls — masonry  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Table S1C2a: FRLs deemed to be achieved by walls — masonry,"Table S1C2a: FRLs deemed to be achieved by walls — masonry  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","","","","","","","",S1C2A,"","","","","","","","",S1C2A,Table S1C2a: FRLs deemed to be achieved by walls — masonry,V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2B,"",194,1186,1188,S1C2B,DEFINITION,"",Table S1C2b: FRLs deemed to be achieved by walls — concrete,"Table S1C2b: FRLs deemed to be achieved by walls — concrete  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","Table S1C2b: FRLs deemed to be achieved by walls — concrete  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Table S1C2b: FRLs deemed to be achieved by walls — concrete,"Table S1C2b: FRLs deemed to be achieved by walls — concrete  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","","","","","","","",S1C2B,"","","","","","","","",S1C2B,Table S1C2b: FRLs deemed to be achieved by walls — concrete,V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2C,"",195,1189,1191,S1C2C,DEFINITION,"",Table S1C2c: FRLs deemed to be achieved by walls — gypsum,"Table S1C2c: FRLs deemed to be achieved by walls — gypsum  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","Table S1C2c: FRLs deemed to be achieved by walls — gypsum  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","",false,true,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Table S1C2c: FRLs deemed to be achieved by walls — gypsum,"Table S1C2c: FRLs deemed to be achieved by walls — gypsum  Table Notes  For the purposes of this table, each element must meet the requirements of Specification 2.","","","","","","","",S1C2C,"","","","","","","","",S1C2C,Table S1C2c: FRLs deemed to be achieved by walls — gypsum,V2,"","","","","","","","","",S,S1,true
ncc2022,Vol2,"","",NCC2022-volume-two.docx,Vol2,VOL2::S1C2D,"",196,1192,1192,S1C2D,OTHER,"",Table S1C2d: FRLs deemed to be achieved by concrete columns,Table S1C2d: FRLs deemed to be achieved by concrete columns,Table S1C2d: FRLs deemed to be achieved by concrete columns,"",false,false,"","","","","","","","","","","","","",OBJECTIVE,INFORMATIVE,ALWAYS,"",Table S1C2d: FRLs deemed to be achieved by concrete columns,Table S1C2d: FRLs deemed to be achieved by concrete columns,"","","","","","","",S1C2D,"","","","","","","","",S1C2D,Table S1C2d: FRLs deemed to be achieved by concrete columns,V2,"","","","","","","","","",S,S1,true
